Sat 4 Jul 2015 10:44:19 AEST
MAPPINGS V HII +X Region Grid: ZQ Pk50
Run: sph,two,LPk=5.0,dep=Depln_Fe_1.50.txt,kap=inf,SF=cont,a03,isp,#11,P6,Mv5.0.13,Svm802,FE15
Resampled with pyqz 0.7.0 (sampling=2) 2015-08-17 17:27:23.995958
Original LogQ:[ 6.5   6.75  7.    7.25  7.5   7.75  8.    8.25  8.5 ]
Original Tot[O]+12:[ 7.459  8.061  8.362  8.76   9.061  9.237]
LogQ(0),Tot[O]+12(1),gas[O]+12(2),Tot[Fe](3),gas[Fe](4),[NII]/Ha(5),[NII]+/Ha(6),[SII]+/Ha(7),[NII]/[OII]+(8),[NII]+/[OII]+(9),[NII]/[SII]+(10),[NII]+/[SII]+(11),[OII]+/Hb(12),[OIII]/Hb(13),[OIII]+/Hb(14),[OIII]/[OII]+(15),[OIII]+/[OII]+(16),[OIII]/[SII]+(17),[OIII]+/[SII]+(18),4363/[OIII](19),4363/[OIII]+(20),[OI]/[OII]+(21),[OII]+/[SII]+(22),R23(23),S23(24),6716/6731(25),3729/3726(26)
6.9167,8.3620,8.2520,7.1220,5.6220,-0.6888,-0.5616,-0.4587,-0.9943,-0.8673,-0.2301,-0.1031,0.7642,-0.5452,-0.4162,-1.3094,-1.1803,-0.5456,-0.4165,nan,nan,-1.6592,0.7638,0.7924,0.2744,0.1589,0.1605
7.0000,8.3620,8.2520,7.1220,5.6220,-0.7005,-0.5734,-0.5032,-1.0109,-0.8839,-0.1972,-0.0702,0.7692,-0.3975,-0.2685,-1.1668,-1.0377,-0.3531,-0.2241,nan,nan,-1.7177,0.8137,0.8073,0.2639,0.1588,0.1605
7.0833,8.3620,8.2520,7.1220,5.6220,-0.7167,-0.5896,-0.5499,-1.0285,-0.9015,-0.1676,-0.0406,0.7702,-0.2582,-0.1292,-1.0285,-0.8993,-0.1677,-0.0387,nan,nan,-1.7723,0.8607,0.8211,0.2537,0.1588,0.1605
7.1667,8.3620,8.2520,7.1220,5.6220,-0.7387,-0.6117,-0.5975,-1.0469,-0.9199,-0.1430,-0.0160,0.7655,-0.1309,-0.0019,-0.8961,-0.7670,0.0070,0.1360,nan,nan,-1.8211,0.9031,0.8335,0.2438,0.1587,0.1605
7.2500,8.3620,8.2520,7.1220,5.6220,-0.7680,-0.6409,-0.6455,-1.0648,-0.9378,-0.1225,0.0046,0.7547,-0.0132,0.1158,-0.7679,-0.6388,0.1745,0.3035,nan,nan,-1.8654,0.9424,0.8445,0.2340,0.1587,0.1605
7.3333,8.3620,8.2520,7.1220,5.6220,-0.8023,-0.6752,-0.6944,-1.0815,-0.9545,-0.1054,0.0218,0.7389,0.0933,0.2223,-0.6462,-0.5171,0.3310,0.4600,nan,nan,-1.9041,0.9772,0.8542,0.2244,0.1587,0.1605
7.4167,8.3620,8.2520,7.1220,5.6220,-0.8382,-0.7111,-0.7438,-1.0968,-0.9698,-0.0919,0.0352,0.7185,0.1854,0.3145,-0.5338,-0.4047,0.4717,0.6008,nan,nan,-1.9350,1.0056,0.8624,0.2150,0.1586,0.1605
7.5000,8.3620,8.2520,7.1220,5.6220,-0.8756,-0.7485,-0.7928,-1.1106,-0.9836,-0.0828,0.0443,0.6923,0.2634,0.3924,-0.4289,-0.2998,0.5990,0.7280,nan,nan,-1.9580,1.0278,0.8688,0.2057,0.1586,0.1605
7.5833,8.3620,8.2520,7.1220,5.6220,-0.9146,-0.7875,-0.8394,-1.1221,-0.9951,-0.0764,0.0507,0.6619,0.3300,0.4590,-0.3324,-0.2033,0.7134,0.8424,nan,nan,-1.9751,1.0455,0.8740,0.1968,0.1586,0.1605
7.6667,8.3620,8.2520,7.1220,5.6220,-0.9545,-0.8274,-0.8830,-1.1307,-1.0037,-0.0714,0.0556,0.6308,0.3865,0.5155,-0.2461,-0.1171,0.8133,0.9423,nan,nan,-1.9871,1.0592,0.8783,0.1885,0.1585,0.1605
7.7500,8.3620,8.2520,7.1220,5.6220,-0.9932,-0.8661,-0.9244,-1.1366,-1.0096,-0.0687,0.0583,0.6004,0.4305,0.5595,-0.1699,-0.0409,0.8980,1.0270,nan,nan,-1.9923,1.0679,0.8815,0.1806,0.1585,0.1605
7.8333,8.3620,8.2520,7.1220,5.6220,-1.0286,-0.9016,-0.9620,-1.1410,-1.0140,-0.0675,0.0595,0.5710,0.4660,0.5950,-0.1025,0.0265,0.9709,1.0999,nan,nan,-1.9932,1.0734,0.8839,0.1733,0.1585,0.1605
7.9167,8.3620,8.2520,7.1220,5.6220,-1.0603,-0.9333,-0.9945,-1.1444,-1.0174,-0.0666,0.0605,0.5423,0.4965,0.6256,-0.0439,0.0851,1.0341,1.1631,nan,nan,-1.9929,1.0778,0.8861,0.1667,0.1585,0.1604
8.0000,8.3620,8.2520,7.1220,5.6220,-1.0885,-0.9615,-1.0223,-1.1463,-1.0193,-0.0663,0.0608,0.5147,0.5192,0.6483,0.0045,0.1335,1.0846,1.2136,nan,nan,-1.9903,1.0801,0.8877,0.1608,0.1585,0.1604
8.0833,8.3620,8.2520,7.1220,5.6220,-1.1128,-0.9858,-1.0462,-1.1473,-1.0203,-0.0664,0.0607,0.4910,0.5365,0.6655,0.0447,0.1737,1.1255,1.2545,nan,nan,-1.9861,1.0810,0.8890,0.1556,0.1585,0.1604
8.1667,8.3620,8.2520,7.1220,5.6220,-1.1328,-1.0058,-1.0662,-1.1482,-1.0212,-0.0665,0.0606,0.4721,0.5516,0.6806,0.0792,0.2082,1.1608,1.2898,nan,nan,-1.9817,1.0818,0.8902,0.1510,0.1584,0.1604
8.2500,8.3620,8.2520,7.1220,5.6220,-1.1494,-1.0223,-1.0827,-1.1487,-1.0217,-0.0667,0.0604,0.4562,0.5633,0.6923,0.1071,0.2361,1.1891,1.3181,nan,nan,-1.9777,1.0821,0.8912,0.1470,0.1584,0.1604
8.3333,8.3620,8.2520,7.1220,5.6220,-1.1632,-1.0361,-1.0962,-1.1490,-1.0220,-0.0669,0.0602,0.4426,0.5724,0.7014,0.1298,0.2588,1.2117,1.3407,nan,nan,-1.9740,1.0821,0.8921,0.1435,0.1584,0.1604
8.4167,8.3620,8.2520,7.1220,5.6220,-1.1743,-1.0472,-1.1071,-1.1493,-1.0222,-0.0671,0.0599,0.4318,0.5799,0.7089,0.1481,0.2771,1.2301,1.3591,nan,nan,-1.9703,1.0821,0.8930,0.1404,0.1584,0.1604
8.5000,8.3620,8.2520,7.1220,5.6220,-1.1822,-1.0552,-1.1148,-1.1493,-1.0222,-0.0674,0.0596,0.4239,0.5848,0.7139,0.1609,0.2900,1.2428,1.3718,nan,nan,-1.9669,1.0818,0.8937,0.1379,0.1584,0.1604
6.5000,8.4947,8.3847,7.2547,5.7547,-0.5282,-0.4012,-0.2004,-0.7858,-0.6587,-0.3252,-0.1982,0.7222,-1.3966,-1.2675,-2.1151,-1.9860,-1.6601,-1.5311,nan,nan,-1.3376,0.4611,0.7266,0.4019,0.1598,0.1604
6.5833,8.4947,8.3847,7.2547,5.7547,-0.5242,-0.3971,-0.2333,-0.7970,-0.6699,-0.2886,-0.1616,0.7368,-1.2337,-1.1046,-1.9669,-1.8378,-1.4631,-1.3340,nan,nan,-1.4014,0.5093,0.7426,0.3895,0.1598,0.1604
6.6667,8.4947,8.3847,7.2547,5.7547,-0.5230,-0.3960,-0.2686,-0.8089,-0.6819,-0.2524,-0.1254,0.7492,-1.0742,-0.9451,-1.8197,-1.6906,-1.2670,-1.1379,nan,nan,-1.4642,0.5576,0.7577,0.3771,0.1597,0.1604
6.7500,8.4947,8.3847,7.2547,5.7547,-0.5243,-0.3972,-0.3065,-0.8214,-0.6944,-0.2165,-0.0895,0.7598,-0.9170,-0.7879,-1.6732,-1.5442,-1.0716,-0.9425,nan,nan,-1.5264,0.6059,0.7719,0.3649,0.1596,0.1604
6.8333,8.4947,8.3847,7.2547,5.7547,-0.5282,-0.4011,-0.3466,-0.8346,-0.7076,-0.1810,-0.0540,0.7682,-0.7633,-0.6342,-1.5280,-1.3989,-0.8773,-0.7482,nan,nan,-1.5874,0.6543,0.7852,0.3529,0.1595,0.1604
6.9167,8.4947,8.3847,7.2547,5.7547,-0.5358,-0.4087,-0.3889,-0.8485,-0.7215,-0.1465,-0.0195,0.7738,-0.6141,-0.4851,-1.3843,-1.2553,-0.6847,-0.5557,nan,nan,-1.6470,0.7030,0.7975,0.3409,0.1594,0.1604
7.0000,8.4947,8.3847,7.2547,5.7547,-0.5472,-0.4201,-0.4342,-0.8633,-0.7363,-0.1127,0.0144,0.7768,-0.4685,-0.3395,-1.2419,-1.1128,-0.4935,-0.3645,nan,nan,-1.7054,0.7516,0.8089,0.3292,0.1593,0.1604
7.0833,8.4947,8.3847,7.2547,5.7547,-0.5628,-0.4357,-0.4819,-0.8793,-0.7523,-0.0819,0.0452,0.7763,-0.3308,-0.2018,-1.1036,-0.9745,-0.3089,-0.1798,nan,nan,-1.7605,0.7978,0.8192,0.3176,0.1593,0.1604
7.1667,8.4947,8.3847,7.2547,5.7547,-0.5842,-0.4571,-0.5308,-0.8959,-0.7689,-0.0557,0.0713,0.7704,-0.2043,-0.0753,-0.9710,-0.8419,-0.1340,-0.0050,nan,nan,-1.8106,0.8405,0.8281,0.3061,0.1592,0.1604
7.2500,8.4947,8.3847,7.2547,5.7547,-0.6127,-0.4856,-0.5805,-0.9123,-0.7853,-0.0332,0.0939,0.7591,-0.0866,0.0425,-0.8421,-0.7130,0.0345,0.1636,nan,nan,-1.8571,0.8807,0.8355,0.2946,0.1592,0.1604
7.3333,8.4947,8.3847,7.2547,5.7547,-0.6463,-0.5192,-0.6316,-0.9278,-0.8008,-0.0138,0.1133,0.7433,0.0204,0.1494,-0.7195,-0.5904,0.1929,0.3220,nan,nan,-1.8985,0.9170,0.8417,0.2831,0.1592,0.1604
7.4167,8.4947,8.3847,7.2547,5.7547,-0.6822,-0.5551,-0.6834,-0.9427,-0.8156,0.0019,0.1290,0.7227,0.1133,0.2423,-0.6061,-0.4770,0.3365,0.4656,nan,nan,-1.9324,0.9473,0.8464,0.2717,0.1592,0.1604
7.5000,8.4947,8.3847,7.2547,5.7547,-0.7200,-0.5929,-0.7346,-0.9566,-0.8295,0.0136,0.1407,0.6962,0.1924,0.3215,-0.5005,-0.3714,0.4676,0.5966,nan,nan,-1.9592,0.9721,0.8493,0.2602,0.1592,0.1604
7.5833,8.4947,8.3847,7.2547,5.7547,-0.7599,-0.6328,-0.7837,-0.9684,-0.8414,0.0226,0.1496,0.6656,0.2604,0.3894,-0.4037,-0.2746,0.5861,0.7152,nan,nan,-1.9803,0.9927,0.8510,0.2492,0.1591,0.1604
7.6667,8.4947,8.3847,7.2547,5.7547,-0.8008,-0.6736,-0.8305,-0.9774,-0.8504,0.0300,0.1570,0.6343,0.3179,0.4469,-0.3173,-0.1883,0.6901,0.8191,nan,nan,-1.9956,1.0091,0.8522,0.2387,0.1591,0.1604
7.7500,8.4947,8.3847,7.2547,5.7547,-0.8404,-0.7132,-0.8754,-0.9841,-0.8570,0.0350,0.1620,0.6036,0.3630,0.4920,-0.2404,-0.1115,0.7792,0.9082,nan,nan,-2.0039,1.0204,0.8527,0.2286,0.1591,0.1604
7.8333,8.4947,8.3847,7.2547,5.7547,-0.8770,-0.7499,-0.9164,-0.9893,-0.8623,0.0384,0.1654,0.5736,0.3995,0.5285,-0.1715,-0.0426,0.8565,0.9856,nan,nan,-2.0077,1.0286,0.8526,0.2192,0.1590,0.1603
7.9167,8.4947,8.3847,7.2547,5.7547,-0.9104,-0.7833,-0.9518,-0.9935,-0.8665,0.0414,0.1684,0.5442,0.4309,0.5600,-0.1109,0.0181,0.9237,1.0527,nan,nan,-2.0098,1.0353,0.8524,0.2109,0.1590,0.1603
8.0000,8.4947,8.3847,7.2547,5.7547,-0.9406,-0.8136,-0.9827,-0.9963,-0.8693,0.0434,0.1705,0.5156,0.4546,0.5837,-0.0602,0.0688,0.9781,1.1071,nan,nan,-2.0087,1.0396,0.8523,0.2035,0.1590,0.1602
8.0833,8.4947,8.3847,7.2547,5.7547,-0.9668,-0.8397,-1.0094,-0.9981,-0.8711,0.0448,0.1719,0.4909,0.4729,0.6020,-0.0178,0.1112,1.0228,1.1518,nan,nan,-2.0056,1.0422,0.8525,0.1970,0.1590,0.1602
8.1667,8.4947,8.3847,7.2547,5.7547,-0.9883,-0.8613,-1.0319,-0.9997,-0.8727,0.0460,0.1731,0.4712,0.4891,0.6181,0.0185,0.1474,1.0614,1.1904,nan,nan,-2.0025,1.0445,0.8527,0.1915,0.1590,0.1602
8.2500,8.4947,8.3847,7.2547,5.7547,-1.0064,-0.8793,-1.0504,-1.0008,-0.8738,0.0469,0.1740,0.4546,0.5019,0.6309,0.0480,0.1770,1.0928,1.2218,nan,nan,-1.9993,1.0461,0.8531,0.1869,0.1589,0.1602
8.3333,8.4947,8.3847,7.2547,5.7547,-1.0215,-0.8944,-1.0657,-1.0017,-0.8747,0.0475,0.1745,0.4403,0.5122,0.6412,0.0722,0.2012,1.1182,1.2472,nan,nan,-1.9959,1.0473,0.8538,0.1829,0.1589,0.1602
8.4167,8.4947,8.3847,7.2547,5.7547,-1.0336,-0.9065,-1.0780,-1.0025,-0.8754,0.0478,0.1749,0.4291,0.5208,0.6498,0.0918,0.2209,1.1391,1.2681,nan,nan,-1.9925,1.0481,0.8548,0.1797,0.1589,0.1602
8.5000,8.4947,8.3847,7.2547,5.7547,-1.0424,-0.9154,-1.0868,-1.0030,-0.8759,0.0479,0.1749,0.4210,0.5269,0.6561,0.1058,0.2349,1.1540,1.2830,nan,nan,-1.9891,1.0486,0.8559,0.1772,0.1589,0.1602
6.5000,8.6273,8.5173,7.3873,5.8873,-0.4033,-0.2762,-0.1640,-0.6196,-0.4924,-0.2378,-0.1108,0.6812,-1.5053,-1.3763,-2.1872,-2.0582,-1.8063,-1.6772,nan,nan,-1.3178,0.3818,0.6850,0.4386,0.1604,0.1603
6.5833,8.6273,8.5173,7.3873,5.8873,-0.4000,-0.2730,-0.1962,-0.6294,-0.5023,-0.2025,-0.0755,0.6939,-1.3458,-1.2167,-2.0405,-1.9114,-1.6126,-1.4835,nan,nan,-1.3800,0.4272,0.6988,0.4264,0.1603,0.1602
6.6667,8.6273,8.5173,7.3873,5.8873,-0.3995,-0.2725,-0.2309,-0.6398,-0.5128,-0.1673,-0.0403,0.7044,-1.1891,-1.0600,-1.8945,-1.7654,-1.4195,-1.2905,nan,nan,-1.4415,0.4729,0.7117,0.4142,0.1602,0.1602
6.7500,8.6273,8.5173,7.3873,5.8873,-0.4011,-0.2741,-0.2682,-0.6507,-0.5237,-0.1321,-0.0051,0.7133,-1.0346,-0.9055,-1.7491,-1.6200,-1.2269,-1.0979,nan,nan,-1.5026,0.5189,0.7236,0.4020,0.1601,0.1602
6.8333,8.6273,8.5173,7.3873,5.8873,-0.4053,-0.2782,-0.3078,-0.6621,-0.5350,-0.0971,0.0299,0.7201,-0.8832,-0.7541,-1.6046,-1.4756,-1.0352,-0.9062,nan,nan,-1.5630,0.5653,0.7346,0.3898,0.1601,0.1602
6.9167,8.6273,8.5173,7.3873,5.8873,-0.4128,-0.2857,-0.3499,-0.6741,-0.5471,-0.0624,0.0646,0.7243,-0.7359,-0.6069,-1.4615,-1.3324,-0.8447,-0.7156,nan,nan,-1.6224,0.6125,0.7445,0.3776,0.1600,0.1602
7.0000,8.6273,8.5173,7.3873,5.8873,-0.4236,-0.2965,-0.3949,-0.6875,-0.5604,-0.0280,0.0991,0.7264,-0.5918,-0.4627,-1.3193,-1.1903,-0.6553,-0.5262,nan,nan,-1.6811,0.6593,0.7536,0.3654,0.1599,0.1602
7.0833,8.6273,8.5173,7.3873,5.8873,-0.4384,-0.3114,-0.4422,-0.7020,-0.5750,0.0039,0.1310,0.7252,-0.4549,-0.3259,-1.1810,-1.0520,-0.4719,-0.3428,nan,nan,-1.7371,0.7043,0.7617,0.3533,0.1599,0.1602
7.1667,8.6273,8.5173,7.3873,5.8873,-0.4587,-0.3317,-0.4910,-0.7171,-0.5901,0.0317,0.1588,0.7192,-0.3284,-0.1994,-1.0482,-0.9192,-0.2976,-0.1685,nan,nan,-1.7891,0.7471,0.7685,0.3413,0.1598,0.1602
7.2500,8.6273,8.5173,7.3873,5.8873,-0.4855,-0.3584,-0.5414,-0.7319,-0.6050,0.0566,0.1836,0.7084,-0.2100,-0.0809,-0.9188,-0.7897,-0.1288,0.0003,nan,nan,-1.8383,0.7882,0.7739,0.3292,0.1598,0.1601
7.3333,8.6273,8.5173,7.3873,5.8873,-0.5171,-0.3901,-0.5934,-0.7464,-0.6194,0.0785,0.2055,0.6935,-0.1018,0.0273,-0.7953,-0.6662,0.0306,0.1597,nan,nan,-1.8829,0.8256,0.7780,0.3168,0.1598,0.1601
7.4167,8.6273,8.5173,7.3873,5.8873,-0.5516,-0.4245,-0.6463,-0.7606,-0.6336,0.0966,0.2236,0.6739,-0.0076,0.1215,-0.6809,-0.5517,0.1761,0.3052,nan,nan,-1.9207,0.8576,0.7806,0.3043,0.1598,0.1602
7.5000,8.6273,8.5173,7.3873,5.8873,-0.5886,-0.4615,-0.6986,-0.7743,-0.6473,0.1109,0.2380,0.6479,0.0731,0.2022,-0.5745,-0.4453,0.3101,0.4391,nan,nan,-1.9522,0.8848,0.7812,0.2918,0.1598,0.1602
7.5833,8.6273,8.5173,7.3873,5.8873,-0.6282,-0.5010,-0.7494,-0.7862,-0.6591,0.1227,0.2498,0.6176,0.1426,0.2717,-0.4774,-0.3484,0.4317,0.5608,nan,nan,-1.9782,0.9081,0.7804,0.2795,0.1598,0.1601
7.6667,8.6273,8.5173,7.3873,5.8873,-0.6688,-0.5417,-0.7987,-0.7954,-0.6683,0.1327,0.2597,0.5870,0.2013,0.3303,-0.3908,-0.2618,0.5388,0.6679,nan,nan,-1.9981,0.9271,0.7792,0.2673,0.1597,0.1601
7.7500,8.6273,8.5173,7.3873,5.8873,-0.7082,-0.5811,-0.8466,-0.8025,-0.6754,0.1402,0.2672,0.5567,0.2470,0.3760,-0.3131,-0.1841,0.6312,0.7603,nan,nan,-2.0108,0.9414,0.7774,0.2552,0.1597,0.1601
7.8333,8.6273,8.5173,7.3873,5.8873,-0.7451,-0.6180,-0.8907,-0.8084,-0.6814,0.1460,0.2730,0.5268,0.2840,0.4130,-0.2424,-0.1134,0.7120,0.8411,nan,nan,-2.0189,0.9526,0.7751,0.2439,0.1597,0.1601
7.9167,8.6273,8.5173,7.3873,5.8873,-0.7796,-0.6525,-0.9291,-0.8133,-0.6863,0.1510,0.2780,0.4971,0.3159,0.4449,-0.1796,-0.0506,0.7825,0.9114,nan,nan,-2.0245,0.9620,0.7726,0.2338,0.1596,0.1600
8.0000,8.6273,8.5173,7.3873,5.8873,-0.8114,-0.6844,-0.9631,-0.8168,-0.6898,0.1547,0.2817,0.4679,0.3398,0.4689,-0.1269,0.0021,0.8400,0.9690,nan,nan,-2.0262,0.9688,0.7704,0.2247,0.1596,0.1600
8.0833,8.6273,8.5173,7.3873,5.8873,-0.8391,-0.7120,-0.9929,-0.8194,-0.6924,0.1574,0.2844,0.4426,0.3583,0.4874,-0.0833,0.0457,0.8878,1.0168,nan,nan,-2.0254,0.9737,0.7689,0.2167,0.1596,0.1599
8.1667,8.6273,8.5173,7.3873,5.8873,-0.8619,-0.7349,-1.0179,-0.8218,-0.6948,0.1597,0.2868,0.4226,0.3749,0.5039,-0.0463,0.0827,0.9294,1.0584,nan,nan,-2.0242,0.9781,0.7680,0.2100,0.1596,0.1599
8.2500,8.6273,8.5173,7.3873,5.8873,-0.8812,-0.7541,-1.0387,-0.8238,-0.6968,0.1613,0.2884,0.4056,0.3883,0.5173,-0.0161,0.1129,0.9636,1.0926,nan,nan,-2.0222,0.9816,0.7676,0.2044,0.1595,0.1599
8.3333,8.6273,8.5173,7.3873,5.8873,-0.8976,-0.7705,-1.0560,-0.8256,-0.6985,0.1624,0.2895,0.3911,0.3993,0.5283,0.0089,0.1379,0.9917,1.1207,nan,nan,-2.0197,0.9844,0.7679,0.1998,0.1595,0.1598
8.4167,8.6273,8.5173,7.3873,5.8873,-0.9107,-0.7836,-1.0699,-0.8272,-0.7001,0.1632,0.2902,0.3798,0.4088,0.5379,0.0296,0.1586,1.0150,1.1441,nan,nan,-2.0169,0.9868,0.7689,0.1961,0.1594,0.1598
8.5000,8.6273,8.5173,7.3873,5.8873,-0.9203,-0.7933,-1.0799,-0.8285,-0.7013,0.1634,0.2904,0.3717,0.4160,0.5451,0.0446,0.1737,1.0323,1.1614,nan,nan,-2.0137,0.9886,0.7704,0.1934,0.1594,0.1598
6.5000,8.7600,8.6500,7.5200,6.0200,-0.2918,-0.1647,-0.1448,-0.4333,-0.3062,-0.1470,-0.0200,0.6079,-1.6511,-1.5221,-2.2590,-2.1300,-1.9728,-1.8437,nan,nan,-1.2925,0.2863,0.6112,0.4583,0.1609,0.1601
6.5833,8.7600,8.6500,7.5200,6.0200,-0.2893,-0.1623,-0.1759,-0.4419,-0.3148,-0.1131,0.0138,0.6187,-1.4949,-1.3658,-2.1136,-1.9845,-1.7848,-1.6558,nan,nan,-1.3530,0.3286,0.6230,0.4465,0.1608,0.1601
6.6667,8.7600,8.6500,7.5200,6.0200,-0.2893,-0.1623,-0.2096,-0.4510,-0.3239,-0.0792,0.0478,0.6277,-1.3410,-1.2120,-1.9687,-1.8396,-1.5967,-1.4677,nan,nan,-1.4133,0.3716,0.6339,0.4347,0.1608,0.1600
6.7500,8.7600,8.6500,7.5200,6.0200,-0.2911,-0.1641,-0.2459,-0.4606,-0.3335,-0.0452,0.0818,0.6353,-1.1889,-1.0598,-1.8242,-1.6951,-1.4088,-1.2798,nan,nan,-1.4734,0.4153,0.6440,0.4228,0.1607,0.1600
6.8333,8.7600,8.6500,7.5200,6.0200,-0.2952,-0.1682,-0.2846,-0.4703,-0.3432,-0.0111,0.1159,0.6410,-1.0394,-0.9103,-1.6805,-1.5514,-1.2210,-1.0920,nan,nan,-1.5333,0.4599,0.6532,0.4109,0.1606,0.1600
6.9167,8.7600,8.6500,7.5200,6.0200,-0.3024,-0.1753,-0.3258,-0.4808,-0.3536,0.0232,0.1503,0.6445,-0.8932,-0.7641,-1.5377,-1.4087,-1.0330,-0.9040,nan,nan,-1.5927,0.5053,0.6615,0.3989,0.1606,0.1600
7.0000,8.7600,8.6500,7.5200,6.0200,-0.3123,-0.1852,-0.3697,-0.4930,-0.3659,0.0574,0.1845,0.6462,-0.7496,-0.6205,-1.3958,-1.2668,-0.8454,-0.7163,nan,nan,-1.6519,0.5504,0.6691,0.3869,0.1605,0.1600
7.0833,8.7600,8.6500,7.5200,6.0200,-0.3258,-0.1988,-0.4158,-0.5066,-0.3795,0.0895,0.2166,0.6451,-0.6124,-0.4834,-1.2575,-1.1285,-0.6625,-0.5334,nan,nan,-1.7091,0.5944,0.6759,0.3749,0.1604,0.1600
7.1667,8.7600,8.6500,7.5200,6.0200,-0.3445,-0.2174,-0.4637,-0.5203,-0.3933,0.1186,0.2456,0.6398,-0.4847,-0.3556,-1.1244,-0.9953,-0.4867,-0.3576,nan,nan,-1.7632,0.6373,0.6816,0.3629,0.1604,0.1599
7.2500,8.7600,8.6500,7.5200,6.0200,-0.3687,-0.2417,-0.5141,-0.5340,-0.4070,0.1454,0.2724,0.6307,-0.3638,-0.2347,-0.9945,-0.8654,-0.3151,-0.1860,nan,nan,-1.8155,0.6794,0.6862,0.3509,0.1604,0.1599
7.3333,8.7600,8.6500,7.5200,6.0200,-0.3975,-0.2705,-0.5666,-0.5478,-0.4208,0.1695,0.2965,0.6180,-0.2528,-0.1237,-0.8706,-0.7415,-0.1523,-0.0232,nan,nan,-1.8638,0.7183,0.6896,0.3385,0.1604,0.1599
7.4167,8.7600,8.6500,7.5200,6.0200,-0.4297,-0.3026,-0.6196,-0.5616,-0.4346,0.1899,0.3170,0.6003,-0.1557,-0.0265,-0.7554,-0.6263,-0.0032,0.1259,nan,nan,-1.9058,0.7523,0.6912,0.3257,0.1604,0.1599
7.5000,8.7600,8.6500,7.5200,6.0200,-0.4654,-0.3383,-0.6723,-0.5754,-0.4483,0.2069,0.3340,0.5757,-0.0715,0.0576,-0.6472,-0.5181,0.1351,0.2642,nan,nan,-1.9425,0.7823,0.6907,0.3127,0.1604,0.1599
7.5833,8.7600,8.6500,7.5200,6.0200,-0.5042,-0.3771,-0.7242,-0.5874,-0.4603,0.2214,0.3485,0.5466,0.0012,0.1303,-0.5472,-0.4181,0.2614,0.3905,nan,nan,-1.9738,0.8085,0.6886,0.2994,0.1604,0.1599
7.6667,8.7600,8.6500,7.5200,6.0200,-0.5441,-0.4170,-0.7756,-0.5966,-0.4695,0.2338,0.3609,0.5171,0.0619,0.1910,-0.4577,-0.3287,0.3725,0.5017,nan,nan,-1.9985,0.8302,0.6855,0.2858,0.1603,0.1598
7.7500,8.7600,8.6500,7.5200,6.0200,-0.5829,-0.4558,-0.8264,-0.6037,-0.4766,0.2436,0.3706,0.4872,0.1090,0.2380,-0.3782,-0.2492,0.4690,0.5981,nan,nan,-2.0162,0.8472,0.6813,0.2724,0.1603,0.1598
7.8333,8.7600,8.6500,7.5200,6.0200,-0.6199,-0.4928,-0.8735,-0.6095,-0.4825,0.2516,0.3785,0.4569,0.1467,0.2757,-0.3075,-0.1785,0.5536,0.6826,nan,nan,-2.0291,0.8610,0.6762,0.2596,0.1603,0.1598
7.9167,8.7600,8.6500,7.5200,6.0200,-0.6554,-0.5283,-0.9151,-0.6143,-0.4873,0.2585,0.3855,0.4262,0.1787,0.3077,-0.2457,-0.1167,0.6271,0.7561,nan,nan,-2.0386,0.8728,0.6707,0.2475,0.1602,0.1597
8.0000,8.7600,8.6500,7.5200,6.0200,-0.6889,-0.5618,-0.9527,-0.6177,-0.4907,0.2638,0.3908,0.3961,0.2019,0.3309,-0.1942,-0.0652,0.6873,0.8163,nan,nan,-2.0433,0.8815,0.6657,0.2361,0.1602,0.1597
8.0833,8.7600,8.6500,7.5200,6.0200,-0.7183,-0.5912,-0.9860,-0.6203,-0.4933,0.2679,0.3950,0.3695,0.2193,0.3483,-0.1508,-0.0218,0.7373,0.8664,nan,nan,-2.0448,0.8882,0.6613,0.2259,0.1602,0.1596
8.1667,8.7600,8.6500,7.5200,6.0200,-0.7427,-0.6156,-1.0142,-0.6227,-0.4956,0.2715,0.3986,0.3478,0.2346,0.3636,-0.1133,0.0157,0.7809,0.9100,nan,nan,-2.0454,0.8943,0.6573,0.2173,0.1601,0.1596
8.2500,8.7600,8.6500,7.5200,6.0200,-0.7637,-0.6366,-1.0381,-0.6248,-0.4977,0.2744,0.4015,0.3290,0.2466,0.3756,-0.0824,0.0466,0.8168,0.9459,nan,nan,-2.0446,0.8992,0.6539,0.2099,0.1601,0.1595
8.3333,8.7600,8.6500,7.5200,6.0200,-0.7818,-0.6547,-1.0584,-0.6267,-0.4996,0.2766,0.4037,0.3128,0.2562,0.3852,-0.0568,0.0722,0.8464,0.9755,nan,nan,-2.0428,0.9033,0.6514,0.2035,0.1601,0.1594
8.4167,8.7600,8.6500,7.5200,6.0200,-0.7966,-0.6695,-1.0750,-0.6284,-0.5013,0.2785,0.4055,0.3000,0.2644,0.3935,-0.0356,0.0934,0.8712,1.0003,nan,nan,-2.0405,0.9069,0.6500,0.1983,0.1600,0.1594
8.5000,8.7600,8.6500,7.5200,6.0200,-0.8079,-0.6808,-1.0875,-0.6300,-0.5029,0.2797,0.4067,0.2904,0.2703,0.3994,-0.0200,0.1090,0.8896,1.0187,nan,nan,-2.0372,0.9097,0.6493,0.1942,0.1599,0.1593
